Ville,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date
Paris,48.8588897,2.3200410217200766,2025-03-15,3.75,3.62,65,clear sky,0.0,600,3.685,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,2.79,2.28,70,clear sky,0.0,600,2.535,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,1.12,1.12,71,clear sky,0.0,600,1.12,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,3.52,3.52,61,few clouds,0.0,500,3.52,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,7.6,7.6,46,scattered clouds,0.0,400,7.6,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,8.28,8.28,42,overcast clouds,0.0,200,8.28,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,7.43,7.43,48,overcast clouds,0.0,200,7.43,2025-03-14
Paris,48.8588897,2.3200410217200766,2025-03-15,6.04,6.04,55,overcast clouds,0.0,200,6.04,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,3.86,3.76,91,overcast clouds,0.9,200,3.81,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,3.5,3.3,95,light rain,0.69,-10,3.4,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,2.72,2.72,99,snow,1.0,-40,2.72,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,3.1,3.1,98,light snow,1.0,-20,3.1,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,3.82,3.82,93,light rain,1.0,-10,3.82,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,4.56,4.56,86,overcast clouds,0.0,200,4.56,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,3.99,3.99,93,overcast clouds,0.06,200,3.99,2025-03-14
Lyon,45.7578137,4.8320114,2025-03-15,3.93,3.93,96,overcast clouds,0.03,200,3.93,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,4.9,2.75,71,scattered clouds,0.0,400,3.825,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,3.11,1.68,77,clear sky,0.0,600,2.395,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,1.0,1.0,87,clear sky,0.0,600,1.0,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,5.17,5.17,66,broken clouds,0.0,300,5.17,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,8.69,8.69,52,light rain,0.2,-10,8.69,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,9.58,9.58,47,light rain,1.0,-10,9.58,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,5.96,5.96,67,light rain,0.73,-10,5.96,2025-03-14
Toulouse,43.6044622,1.4442469,2025-03-15,3.41,3.41,84,clear sky,0.0,600,3.41,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,0.5,-0.62,88,clear sky,0.0,600,-0.06,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,-0.43,-1.17,92,clear sky,0.0,600,-0.7999999999999999,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,-1.78,-1.78,94,clear sky,0.0,600,-1.78,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,4.42,4.42,64,broken clouds,0.0,300,4.42,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,7.52,7.52,54,broken clouds,0.0,300,7.52,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,7.36,7.36,56,light rain,0.2,-10,7.36,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,4.67,4.67,69,overcast clouds,0.0,200,4.67,2025-03-14
Nantes,47.2186371,-1.5541362,2025-03-15,3.08,3.08,72,overcast clouds,0.0,200,3.08,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,2.62,2.62,85,overcast clouds,0.0,200,2.62,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,2.46,2.38,86,overcast clouds,0.0,200,2.42,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,1.97,1.97,84,overcast clouds,0.0,200,1.97,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,4.47,4.47,77,overcast clouds,0.0,200,4.47,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,5.56,5.56,81,overcast clouds,0.0,200,5.56,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,7.76,7.76,68,overcast clouds,0.0,200,7.76,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,5.93,5.93,75,overcast clouds,0.0,200,5.93,2025-03-14
Strasbourg,48.584614,7.7507127,2025-03-15,5.2,5.2,76,overcast clouds,0.0,200,5.2,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,4.45,3.04,73,clear sky,0.0,600,3.745,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,3.04,1.99,80,clear sky,0.0,600,2.515,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,1.17,1.17,89,clear sky,0.0,600,1.17,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,5.53,5.53,64,few clouds,0.0,500,5.53,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,9.47,9.47,46,clear sky,0.0,600,9.47,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,9.65,9.65,41,broken clouds,0.0,300,9.65,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,6.4,6.4,65,light rain,0.2,-10,6.4,2025-03-14
Bordeaux,44.841225,-0.5800364,2025-03-15,4.23,4.23,78,broken clouds,0.0,300,4.23,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,3.1,1.87,65,clear sky,0.0,600,2.4850000000000003,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,1.56,0.48,72,clear sky,0.0,600,1.02,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,0.16,0.16,74,few clouds,0.0,500,0.16,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,2.92,2.92,66,few clouds,0.0,500,2.92,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,6.5,6.5,51,scattered clouds,0.0,400,6.5,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,7.76,7.76,46,broken clouds,0.0,300,7.76,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,5.18,5.18,57,broken clouds,0.0,300,5.18,2025-03-14
Lille,50.6365654,3.0635282,2025-03-15,3.57,3.57,62,broken clouds,0.0,300,3.57,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,3.26,-0.09,75,clear sky,0.0,600,1.585,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,1.03,-0.93,83,clear sky,0.0,600,0.0499999999999999,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,-1.21,-1.21,93,clear sky,0.0,600,-1.21,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,4.1,4.1,62,few clouds,0.0,500,4.1,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,6.95,6.95,47,few clouds,0.0,500,6.95,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,7.32,7.32,53,broken clouds,0.0,300,7.32,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,4.06,4.06,66,broken clouds,0.0,300,4.06,2025-03-14
Rennes,48.1113387,-1.6800198,2025-03-15,2.15,2.15,78,overcast clouds,0.0,200,2.15,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,2.7,0.11,71,few clouds,0.0,500,1.405,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,1.08,-0.38,81,clear sky,0.0,600,0.35,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,-0.34,-0.34,83,scattered clouds,0.0,400,-0.34,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,4.2,4.2,65,broken clouds,0.0,300,4.2,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,7.35,7.35,53,broken clouds,0.0,300,7.35,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,8.26,8.26,56,overcast clouds,0.0,200,8.26,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,5.36,5.36,67,overcast clouds,0.0,200,5.36,2025-03-14
Reims,49.2577886,4.031926,2025-03-15,2.89,2.89,75,overcast clouds,0.0,200,2.89,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,1.68,0.7,95,light snow,1.0,-20,1.19,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,0.79,0.1,98,snow,1.0,-40,0.445,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,-0.22,-0.22,100,snow,1.0,-40,-0.22,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,0.53,0.53,100,light snow,1.0,-20,0.53,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,1.07,1.07,101,light snow,1.0,-20,1.07,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,1.33,1.33,96,light snow,0.26,-20,1.33,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,0.23,0.23,98,light snow,0.24,-20,0.23,2025-03-14
Saint-Étienne,45.4401467,4.3873058,2025-03-15,-0.1,-0.1,96,overcast clouds,0.0,200,-0.1,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,10.7,10.67,91,broken clouds,0.8,300,10.685,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,10.44,10.33,89,broken clouds,0.0,300,10.385,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,10.25,10.25,89,broken clouds,0.0,300,10.25,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,10.62,10.62,83,light rain,0.47,-10,10.62,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,11.95,11.95,66,light rain,0.36,-10,11.95,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,11.54,11.54,59,scattered clouds,0.0,400,11.54,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,10.35,10.35,59,few clouds,0.0,500,10.35,2025-03-14
Toulon,43.1257311,5.9304919,2025-03-15,9.41,9.41,63,clear sky,0.0,600,9.41,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,3.96,2.27,80,overcast clouds,0.0,200,3.115,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,2.91,1.97,85,overcast clouds,0.0,200,2.44,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,2.3,2.3,84,overcast clouds,0.0,200,2.3,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,2.8,2.8,90,light snow,0.89,-20,2.8,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,5.72,5.72,81,light rain,0.83,-10,5.72,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,4.55,4.55,93,light rain,1.0,-10,4.55,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,4.19,4.19,95,light rain,1.0,-10,4.19,2025-03-14
Dijon,47.3215806,5.0414701,2025-03-15,3.96,3.96,95,light rain,0.98,-10,3.96,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,2.6,-0.52,80,few clouds,0.0,500,1.04,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,0.69,-1.05,86,scattered clouds,0.0,400,-0.18,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,-0.98,-0.98,88,scattered clouds,0.0,400,-0.98,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,4.03,4.03,64,overcast clouds,0.0,200,4.03,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,7.52,7.52,53,broken clouds,0.0,300,7.52,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,7.35,7.35,51,overcast clouds,0.0,200,7.35,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,4.49,4.49,67,overcast clouds,0.0,200,4.49,2025-03-14
Angers,47.4739884,-0.5515588,2025-03-15,2.1,2.1,78,overcast clouds,0.0,200,2.1,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,5.83,5.05,77,scattered clouds,0.0,400,5.44,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,4.82,4.12,76,broken clouds,0.0,300,4.470000000000001,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,4.38,4.38,72,overcast clouds,0.0,200,4.38,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,8.48,8.48,58,broken clouds,0.0,300,8.48,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,12.07,12.07,46,broken clouds,0.0,300,12.07,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,12.7,12.7,43,overcast clouds,0.0,200,12.7,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,9.03,9.03,66,overcast clouds,0.0,200,9.03,2025-03-14
Nîmes,43.8374249,4.3600687,2025-03-15,5.55,5.55,86,scattered clouds,0.0,400,5.55,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,3.98,3.77,90,overcast clouds,0.78,200,3.875,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,3.58,3.33,94,light rain,0.58,-10,3.455,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,2.72,2.72,99,snow,1.0,-40,2.72,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,3.1,3.1,98,light snow,1.0,-20,3.1,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,3.68,3.68,94,light rain,1.0,-10,3.68,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,4.44,4.44,87,overcast clouds,0.0,200,4.44,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,4.07,4.07,93,light rain,0.34,-10,4.07,2025-03-14
Villeurbanne,45.7733573,4.8868454,2025-03-15,4.07,4.07,96,light rain,0.3,-10,4.07,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,3.33,0.1,66,clear sky,0.0,600,1.715,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,1.08,-0.85,78,clear sky,0.0,600,0.115,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,-0.22,-0.22,84,scattered clouds,0.0,400,-0.22,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,3.78,3.78,63,broken clouds,0.0,300,3.78,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,7.1,7.1,52,broken clouds,0.0,300,7.1,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,7.31,7.31,55,overcast clouds,0.0,200,7.31,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,5.21,5.21,64,overcast clouds,0.0,200,5.21,2025-03-14
Le Mans,48.0073849,0.1967849,2025-03-15,4.62,4.62,64,overcast clouds,0.0,200,4.62,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,2.61,0.81,79,light snow,0.94,-20,1.71,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,1.36,0.28,89,snow,1.0,-40,0.8200000000000001,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,-0.17,-0.17,98,snow,1.0,-40,-0.17,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,0.97,0.97,95,snow,1.0,-40,0.97,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,1.95,1.95,97,snow,1.0,-40,1.95,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,1.71,1.71,99,light snow,1.0,-20,1.71,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,0.87,0.87,97,light snow,1.0,-20,0.87,2025-03-14
Clermont-Ferrand,45.7774551,3.0819427,2025-03-15,0.51,0.51,94,light snow,0.51,-20,0.51,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,3.39,3.34,78,clear sky,0.0,600,3.365,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,3.74,3.6,82,scattered clouds,0.01,400,3.67,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,3.84,3.84,78,scattered clouds,0.0,400,3.84,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,6.6,6.6,70,light rain,0.25,-10,6.6,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,7.76,7.76,56,broken clouds,0.1,300,7.76,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,7.54,7.54,54,overcast clouds,0.0,200,7.54,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,5.5,5.5,63,broken clouds,0.0,300,5.5,2025-03-14
Brest,48.3905283,-4.4860088,2025-03-15,4.0,4.0,68,scattered clouds,0.0,400,4.0,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,7.58,7.0,93,overcast clouds,0.16,200,7.29,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,6.64,6.61,92,overcast clouds,0.0,200,6.625,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,6.02,6.02,90,overcast clouds,0.0,200,6.02,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,6.49,6.49,86,overcast clouds,0.0,200,6.49,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,9.9,9.9,59,overcast clouds,0.0,200,9.9,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,10.88,10.88,48,scattered clouds,0.0,400,10.88,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,9.12,9.12,54,scattered clouds,0.0,400,9.12,2025-03-14
Aix-en-Provence,43.5298424,5.4474738,2025-03-15,7.63,7.63,66,few clouds,0.0,500,7.63,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,2.96,0.89,80,broken clouds,0.0,300,1.925,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,1.2,-0.2,79,scattered clouds,0.0,400,0.5,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,-0.89,-0.89,84,few clouds,0.0,500,-0.89,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,2.97,2.97,68,scattered clouds,0.0,400,2.97,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,6.24,6.24,55,scattered clouds,0.0,400,6.24,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,7.31,7.31,49,overcast clouds,0.0,200,7.31,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,4.51,4.51,63,overcast clouds,0.0,200,4.51,2025-03-14
Amiens,49.8941708,2.2956951,2025-03-15,2.04,2.04,76,broken clouds,0.0,300,2.04,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,1.92,-2.01,82,broken clouds,0.0,300,-0.0449999999999999,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,-0.34,-2.46,90,scattered clouds,0.0,400,-1.4,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,-2.02,-2.02,98,broken clouds,0.0,300,-2.02,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,2.35,2.35,80,light snow,0.2,-20,2.35,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,2.61,2.61,94,light snow,0.63,-20,2.61,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,2.96,2.96,97,light snow,1.0,-20,2.96,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,1.65,1.65,99,light snow,1.0,-20,1.65,2025-03-14
Limoges,45.8354243,1.2644847,2025-03-15,1.37,1.37,96,light snow,0.2,-20,1.37,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,3.86,3.43,96,snow,1.0,-40,3.645,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,3.87,3.76,98,light snow,1.0,-20,3.815,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,3.33,3.33,99,overcast clouds,0.76,200,3.33,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,3.73,3.73,97,overcast clouds,0.2,200,3.73,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,4.21,4.21,96,overcast clouds,0.3,200,4.21,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,3.73,3.73,100,light rain,1.0,-10,3.73,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,2.13,2.13,100,snow,1.0,-40,2.13,2025-03-14
Annecy,45.8992348,6.1288847,2025-03-15,2.05,2.05,100,snow,1.0,-40,2.05,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,8.43,7.62,60,broken clouds,0.0,300,8.025,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,7.95,7.51,56,broken clouds,0.0,300,7.73,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,6.89,6.89,58,overcast clouds,0.0,200,6.89,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,9.57,9.57,45,overcast clouds,0.0,200,9.57,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,12.09,12.09,32,overcast clouds,0.0,200,12.09,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,12.36,12.36,34,scattered clouds,0.0,400,12.36,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,9.36,9.36,51,scattered clouds,0.1,400,9.36,2025-03-14
Perpignan,42.6985304,2.8953121,2025-03-15,7.57,7.57,65,broken clouds,0.2,300,7.57,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,4.22,1.9,77,clear sky,0.0,600,3.06,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,3.13,2.0,79,clear sky,0.0,600,2.565,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,1.48,1.48,74,few clouds,0.0,500,1.48,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,3.82,3.82,66,few clouds,0.0,500,3.82,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,5.91,5.91,57,scattered clouds,0.0,400,5.91,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,6.17,6.17,59,overcast clouds,0.0,200,6.17,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,4.33,4.33,66,overcast clouds,0.0,200,4.33,2025-03-14
Caen,49.1813403,-0.3635615,2025-03-15,3.86,3.86,75,overcast clouds,0.0,200,3.86,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,3.27,1.06,83,scattered clouds,0.0,400,2.165,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,1.86,0.6,84,broken clouds,0.0,300,1.23,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,0.59,0.59,82,overcast clouds,0.0,200,0.59,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,4.31,4.31,68,overcast clouds,0.0,200,4.31,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,7.3,7.3,61,overcast clouds,0.0,200,7.3,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,7.37,7.37,65,overcast clouds,0.0,200,7.37,2025-03-14
Metz,49.1196964,6.1763552,2025-03-15,5.47,5.47,68,overcast clouds,0.0,200,5.47,2025-03-14
